Name,Size,Timings,Owner,Rent,Location,City,State,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Manthan's Pan Shop,138,7:00 - 20:00,Umang Khare,6421,"892
Raja Path",Pune,Maharashtra,2025-07-19,14:52:55,Chips,International,Yes,25,3,46.34,18.96
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-21,17:09:43,Jelly,Local,No,25,20,54.84,364.51
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-25,00:31:18,Chips,Domestic,Yes,15,11,59.15,197.87
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-06,15:43:15,Chewing Gum,Domestic,Yes,70,46,23.62,238.8
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-29,10:49:39,Soda,International,Yes,17,2,47.9,24.9
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-31,08:30:02,Biscuits,International,Yes,18,5,15.95,14.82
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-04,02:26:24,Cigarettes,Domestic,Yes,11,6,17.23,33.7
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-13,18:18:45,Mysorepak,Local,No,35,15,20.99,39.09
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-13,06:02:48,Biscuits,Domestic,Yes,43,1,43.76,6.53
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-14,00:46:07,Soda,International,Yes,98,87,15.36,300.29
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-01,13:49:05,Match Boxes,Local,No,59,43,4.48,53.56
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-20,19:31:36,Jelly,Local,No,52,50,8.64,128.95
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-31,22:02:23,Drinks,International,Yes,28,22,51.0,312.96
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-04,12:34:48,Mysorepak,Local,No,88,52,8.58,94.48
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-11,05:14:25,Match Boxes,Local,No,58,24,17.32,160.3
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-03,11:08:52,Chips,Domestic,Yes,62,21,48.31,129.22
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-08-01,11:37:02,Sweets,Local,No,100,51,44.14,801.08
Jonathan's Pan Shop,55,9:00 - 22:00,Daniel Kant,4435,"H.No. 26, Agarwal Street",Howrah,West Bengal,2025-07-28,07:34:06,Drinks,International,Yes,82,54,32.32,534.06
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-20,08:40:09,Soda,Domestic,Yes,67,65,57.45,837.9
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-31,02:19:20,Chocolates,International,Yes,64,29,14.48,133.85
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-21,02:33:56,Chocolates,International,Yes,69,15,56.25,221.67
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-22,06:36:42,Sweets,Local,No,26,25,53.56,488.27
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-01,09:51:47,Jelly,Local,No,16,2,12.9,8.11
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-17,16:24:14,Jelly,Local,No,14,3,9.99,8.72
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-24,19:23:10,Drinks,Domestic,Yes,74,44,19.45,260.78
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-22,15:59:08,Chocolates,Domestic,Yes,25,17,56.1,163.35
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-18,12:35:00,Cigarettes,Domestic,Yes,76,59,31.26,399.62
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-05,13:18:38,Mysorepak,Local,No,42,12,30.31,73.99
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-26,19:29:10,Lighters,Local,Yes,91,46,9.05,72.71
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-16,16:43:59,Lighters,Local,Yes,74,19,28.0,177.1
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-29,07:18:08,Chewing Gum,Domestic,Yes,66,54,3.34,45.91
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-09,04:00:01,Drinks,International,Yes,6,3,9.51,2.89
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-23,22:31:23,Drinks,Domestic,Yes,46,8,33.3,56.63
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-09,16:40:41,Chips,Domestic,Yes,60,12,49.82,155.48
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-23,07:20:50,Biscuits,Domestic,Yes,17,2,14.31,8.78
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-24,09:04:19,Chocolates,International,Yes,11,11,49.97,170.16
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-17,21:30:15,Chocolates,Domestic,Yes,9,3,20.55,18.98
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-05,02:03:40,Biscuits,Domestic,Yes,75,65,2.63,51.75
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-02,18:39:50,Lighters,Local,Yes,7,3,56.78,44.1
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-12,01:09:00,Drinks,Domestic,Yes,45,43,6.61,111.87
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-03,04:43:49,Chocolates,Domestic,Yes,10,3,25.07,22.66
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-15,18:57:17,Cigarettes,Domestic,Yes,26,24,55.23,317.27
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-08-04,23:58:08,Mysorepak,Local,No,37,25,15.43,56.62
Janya's Pan Shop,56,11:00 - 22:00,Tarak Choudhary,10123,"90/02
Sagar Path",New Delhi,Delhi,2025-07-14,11:12:46,Soanpapdi,Local,No,24,4,35.27,23.17
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-02,02:16:59,Mysorepak,Local,No,50,16,39.08,121.27
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-14,21:09:25,Soanpapdi,Local,No,25,3,49.15,21.93
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-03,11:08:42,Mysorepak,Local,No,10,7,17.65,45.03
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-28,00:19:54,Match Boxes,Local,No,26,14,16.46,50.92
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-22,10:38:39,Soda,Domestic,Yes,58,55,39.85,227.89
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-12,06:30:39,Jelly,Local,No,86,45,43.48,750.87
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-11,09:25:09,Soanpapdi,Local,No,42,10,40.09,120.3
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-27,04:49:38,Cigarettes,International,Yes,82,41,27.52,184.33
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-07,04:36:28,Soanpapdi,Local,No,64,35,38.22,193.7
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-20,02:22:56,Mysorepak,Local,No,47,40,31.5,365.96
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-19,05:38:59,Sweets,Local,No,37,7,24.12,54.27
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-14,10:50:20,Drinks,Domestic,Yes,14,9,49.04,172.22
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-26,06:44:29,Peanuts,Local,No,40,16,12.47,43.82
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-03,09:11:21,Mysorepak,Local,No,27,23,50.99,404.09
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-05,06:17:49,Chocolates,International,Yes,45,27,21.03,211.9
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-02,03:18:00,Cigarettes,International,Yes,52,18,3.25,6.34
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-20,05:49:54,Sweets,Local,No,58,27,26.35,72.04
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-26,17:27:21,Chips,Domestic,Yes,48,25,16.41,58.84
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-24,19:41:10,Sweets,Local,No,36,20,41.83,233.8
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-15,02:17:21,Biscuits,International,Yes,94,47,34.3,364.06
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-01,02:45:55,Chocolates,Domestic,Yes,96,34,18.39,242.31
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-09,14:55:06,Chips,Domestic,Yes,16,4,20.74,8.48
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-19,10:06:48,Biscuits,Domestic,Yes,6,2,51.36,38.24
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-11,03:38:29,Chips,Domestic,Yes,87,61,2.61,49.71
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-02,13:08:50,Chewing Gum,Domestic,Yes,73,24,59.07,542.13
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-07,02:27:25,Peanuts,Local,No,59,10,41.27,108.87
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-08,17:14:47,Sweets,Local,No,58,10,33.03,69.75
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-20,06:44:18,Drinks,International,Yes,8,6,45.65,101.45
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-15,12:39:14,Sweets,Local,No,26,26,41.94,239.21
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-11,19:55:19,Peanuts,Local,No,54,49,17.95,185.71
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-22,03:09:14,Soda,International,Yes,18,16,44.32,147.93
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-27,16:46:23,Sweets,Local,No,92,13,19.23,75.58
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-28,13:39:29,Soanpapdi,Local,No,91,20,51.17,122.26
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-23,16:33:55,Jelly,Local,No,82,66,25.33,397.97
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-30,02:17:24,Chips,International,Yes,32,30,49.24,288.42
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-30,20:38:08,Chips,Domestic,Yes,97,69,25.22,259.38
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-03,17:51:49,Chewing Gum,Domestic,Yes,41,26,42.87,318.66
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-08-03,09:52:06,Biscuits,International,Yes,63,38,26.46,203.27
Faqid's Pan Shop,133,9:00 - 21:00,Jonathan Chakraborty,7993,"813, Handa Street",New Delhi,Delhi,2025-07-13,04:59:43,Drinks,International,Yes,35,12,58.02,234.24
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-19,09:34:07,Drinks,Domestic,Yes,28,14,54.15,301.0
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-20,07:10:32,Match Boxes,Local,No,71,2,19.27,7.09
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-20,08:03:15,Chewing Gum,International,Yes,21,21,11.69,33.64
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-30,17:16:42,Soda,International,Yes,47,24,31.57,220.32
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-12,05:16:40,Match Boxes,Local,No,40,31,27.41,138.8
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-25,09:32:47,Mysorepak,Local,No,76,47,35.12,622.97
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-20,05:06:45,Soda,Domestic,Yes,99,21,27.36,107.87
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-13,21:33:21,Mysorepak,Local,No,74,67,19.38,409.29
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-31,14:25:33,Cigarettes,Domestic,Yes,33,9,12.38,30.01
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-23,05:04:54,Chocolates,Domestic,Yes,98,59,54.39,733.65
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-09,10:53:21,Biscuits,Domestic,Yes,50,8,50.13,124.53
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-14,22:56:40,Chips,International,Yes,15,11,22.92,29.23
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-26,18:34:13,Biscuits,International,Yes,41,21,57.74,269.02
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-12,07:05:34,Lighters,Local,Yes,24,6,23.89,52.39
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-31,14:24:59,Mysorepak,Local,No,16,6,26.36,23.56
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-14,22:20:51,Jelly,Local,No,14,12,48.89,98.16
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-18,21:16:01,Chocolates,International,Yes,60,4,16.17,12.24
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-02,09:30:31,Soanpapdi,Local,No,51,11,50.81,155.24
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-03,19:11:17,Lighters,Local,Yes,27,16,48.73,164.55
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-28,13:47:52,Chewing Gum,International,Yes,21,9,18.05,18.32
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-22,06:46:04,Drinks,Domestic,Yes,30,24,40.88,269.9
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-21,02:07:08,Biscuits,International,Yes,46,2,6.43,3.26
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-31,09:40:24,Lighters,Local,Yes,41,12,44.62,119.85
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-19,21:23:16,Peanuts,Local,No,20,10,45.37,58.44
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-17,04:06:15,Soda,International,Yes,54,22,4.15,12.75
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-30,03:14:31,Biscuits,International,Yes,33,6,38.33,79.36
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-07,09:24:57,Drinks,International,Yes,47,46,52.55,311.26
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-18,06:55:51,Soda,International,Yes,5,3,18.77,9.64
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-29,16:40:20,Cigarettes,International,Yes,11,2,34.62,18.69
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-24,13:24:45,Chips,Domestic,Yes,34,18,18.25,112.95
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-27,20:27:50,Cigarettes,Domestic,Yes,16,3,48.36,56.25
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-12,09:35:12,Peanuts,Local,No,23,1,48.82,9.03
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-11,07:35:26,Jelly,Local,No,61,41,35.17,469.99
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-05,14:13:53,Cigarettes,Domestic,Yes,60,48,40.89,231.51
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-02,20:16:56,Peanuts,Local,No,62,53,51.15,1026.8
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-01,17:22:01,Chewing Gum,International,Yes,9,1,33.06,9.31
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-23,01:07:38,Match Boxes,Local,No,55,1,18.14,6.65
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-05,09:27:23,Mysorepak,Local,No,75,26,32.59,224.99
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-23,20:55:08,Lighters,Local,Yes,54,13,19.39,76.76
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-07-13,16:33:24,Drinks,Domestic,Yes,50,4,23.38,30.83
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-06,16:53:19,Match Boxes,Local,No,62,55,18.66,171.21
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-05,11:37:53,Match Boxes,Local,No,45,1,25.95,6.04
Orinder's Pan Shop,105,11:00 - 20:00,Peter Sule,11481,"60/130
Gour Path",New Delhi,Delhi,2025-08-01,05:43:21,Chips,International,Yes,53,26,51.75,414.01
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-21,08:43:53,Jelly,Local,No,57,47,10.99,124.21
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-29,02:24:36,Soanpapdi,Local,No,5,3,26.7,19.19
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-08-06,11:27:35,Chewing Gum,International,Yes,59,7,8.56,7.16
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-31,01:45:27,Soda,Domestic,Yes,67,34,26.26,167.39
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-08-04,18:54:40,Match Boxes,Local,No,77,34,37.73,329.4
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-08-06,02:44:16,Mysorepak,Local,No,45,44,53.91,506.5
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-08-02,03:59:16,Peanuts,Local,No,86,40,41.19,260.96
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-28,01:21:17,Peanuts,Local,No,71,26,40.83,247.76
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-08-09,07:22:05,Soda,Domestic,Yes,58,9,11.64,33.12
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-26,14:59:45,Chips,International,Yes,85,49,20.17,181.28
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-22,08:18:06,Peanuts,Local,No,55,2,35.46,28.23
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-26,19:39:45,Cigarettes,Domestic,Yes,87,30,7.65,42.8
Tripti's Pan Shop,114,11:00 - 22:00,Tara Oommen,3974,"H.No. 67, Patla Nagar",New Delhi,Delhi,2025-07-15,10:35:43,Cigarettes,International,Yes,82,54,44.67,329.58
Ojasvi's Pan Shop,107,9:00 - 20:00,Kala Keer,3233,"H.No. 58, Bhargava Nagar",Mumbai,Maharashtra,2025-08-07,03:13:07,Chewing Gum,International,Yes,99,59,53.21,1090.19
Ojasvi's Pan Shop,107,9:00 - 20:00,Kala Keer,3233,"H.No. 58, Bhargava Nagar",Mumbai,Maharashtra,2025-07-19,13:24:06,Mysorepak,Local,No,89,77,6.65,59.9
Ojasvi's Pan Shop,107,9:00 - 20:00,Kala Keer,3233,"H.No. 58, Bhargava Nagar",Mumbai,Maharashtra,2025-07-31,01:00:12,Lighters,Local,Yes,29,19,33.85,203.74
Ojasvi's Pan Shop,107,9:00 - 20:00,Kala Keer,3233,"H.No. 58, Bhargava Nagar",Mumbai,Maharashtra,2025-08-01,23:14:14,Soanpapdi,Local,No,78,17,40.65,125.33
Ojasvi's Pan Shop,107,9:00 - 20:00,Kala Keer,3233,"H.No. 58, Bhargava Nagar",Mumbai,Maharashtra,2025-08-03,12:58:26,Chips,International,Yes,73,10,33.8,49.61
