Name,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Nandini's Pan Shop,2025-07-14,20:27:21,Chocolates,International,Yes,13,9,35.12,79.12
Matthew's Pan Shop,2025-07-30,19:49:11,Chocolates,International,Yes,15,11,23.09,57.18
Harrison's Pan Shop,2025-08-01,18:59:58,Match Boxes,Local,No,20,3,44.57,53.29
Atharv's Pan Shop,2025-07-27,19:39:17,Peanuts,Local,No,76,57,41.47,573.41
Ekanta's Pan Shop,2025-07-17,21:57:47,Soanpapdi,Local,No,60,26,8.75,61.58
Ridhi's Pan Shop,2025-08-03,04:28:59,Chewing Gum,International,Yes,63,47,25.72,360.45
Zayan's Pan Shop,2025-07-26,10:51:35,Lighters,Local,Yes,35,9,5.93,11.23
Vaishnavi's Pan Shop,2025-07-28,01:59:03,Sweets,Local,No,57,27,12.67,40.92
Yauvani's Pan Shop,2025-07-27,10:48:45,Biscuits,International,Yes,72,71,3.41,53.45
Isaac's Pan Shop,2025-07-15,21:17:22,Lighters,Local,Yes,29,20,16.07,53.77
Noah's Pan Shop,2025-07-20,16:55:04,Jelly,Local,No,69,64,8.69,199.28
Adweta's Pan Shop,2025-07-27,21:17:50,Peanuts,Local,No,11,1,41.43,5.43
Qabil's Pan Shop,2025-07-25,18:46:47,Chewing Gum,Domestic,Yes,22,1,50.53,7.47
Rachana's Pan Shop,2025-07-17,05:39:44,Drinks,International,Yes,66,18,47.91,291.32
Pahal's Pan Shop,2025-08-07,07:03:15,Peanuts,Local,No,51,23,41.77,286.42
Maya's Pan Shop,2025-07-28,15:32:37,Sweets,Local,No,40,11,21.81,52.31
Aarna's Pan Shop,2025-07-19,19:13:21,Soda,International,Yes,67,38,4.62,33.72
Onveer's Pan Shop,2025-07-18,15:21:21,Biscuits,Domestic,Yes,76,58,3.62,46.86
Raagini's Pan Shop,2025-07-17,08:14:40,Chewing Gum,Domestic,Yes,14,6,55.19,57.11
Jasmit's Pan Shop,2025-07-19,06:00:48,Chips,Domestic,Yes,22,9,22.77,44.46
Nicholas's Pan Shop,2025-07-15,04:01:27,Chewing Gum,Domestic,Yes,34,3,55.08,48.97
Jairaj's Pan Shop,2025-08-07,00:19:30,Match Boxes,Local,No,81,1,59.63,11.92
Jairaj's Pan Shop,2025-08-05,14:49:53,Chewing Gum,International,Yes,57,41,56.09,237.43
Rachit's Pan Shop,2025-07-29,09:10:14,Soanpapdi,Local,No,36,23,21.5,179.58
Ladli's Pan Shop,2025-07-19,18:43:51,Match Boxes,Local,No,44,25,15.62,43.55
Manya's Pan Shop,2025-07-19,23:48:17,Mysorepak,Local,No,34,4,54.35,30.15
Isaac's Pan Shop,2025-07-23,06:48:27,Drinks,International,Yes,82,64,10.09,66.88
Quincy's Pan Shop,2025-07-19,22:22:22,Sweets,Local,No,29,1,13.04,3.96
Ganga's Pan Shop,2025-07-12,09:20:30,Soanpapdi,Local,No,9,3,26.39,30.8
Hemani's Pan Shop,2025-07-22,14:55:25,Peanuts,Local,No,51,16,36.74,165.84
Quincy's Pan Shop,2025-07-26,17:06:27,Soda,Domestic,Yes,79,57,19.46,435.08
Aarini's Pan Shop,2025-08-09,09:32:00,Chips,Domestic,Yes,100,23,24.73,124.8
Ayushman's Pan Shop,2025-07-14,10:57:03,Jelly,Local,No,73,27,13.15,105.31
Vincent's Pan Shop,2025-07-18,11:51:51,Jelly,Local,No,36,29,7.76,30.46
Daksha's Pan Shop,2025-07-29,17:09:35,Chewing Gum,International,Yes,90,28,24.06,198.36
Umang's Pan Shop,2025-08-01,22:49:13,Biscuits,Domestic,Yes,41,1,52.02,13.1
Inaya's Pan Shop,2025-08-09,02:36:21,Drinks,Domestic,Yes,8,5,30.17,46.33
Rachana's Pan Shop,2025-07-27,03:18:25,Chips,International,Yes,61,51,18.03,333.46
Chanchal's Pan Shop,2025-08-07,20:51:10,Soanpapdi,Local,No,13,13,20.6,100.06
Edhitha's Pan Shop,2025-07-11,14:23:26,Biscuits,International,Yes,57,49,33.31,599.61
Ridhi's Pan Shop,2025-07-30,22:33:35,Drinks,Domestic,Yes,10,3,51.44,55.03
Jasmit's Pan Shop,2025-07-25,01:21:14,Lighters,Local,Yes,13,1,11.04,1.34
Kritika's Pan Shop,2025-08-07,20:24:56,Chewing Gum,International,Yes,95,88,21.86,380.77
Upma's Pan Shop,2025-07-12,03:25:19,Jelly,Local,No,62,59,56.03,1231.48
Jonathan's Pan Shop,2025-07-13,06:02:48,Biscuits,Domestic,Yes,43,1,43.76,6.53
Tripti's Pan Shop,2025-08-09,07:22:05,Soda,Domestic,Yes,58,9,11.64,33.12
Chameli's Pan Shop,2025-08-03,21:41:31,Chocolates,International,Yes,68,19,46.02,106.72
Hemani's Pan Shop,2025-08-06,08:07:16,Lighters,Local,Yes,42,40,45.12,321.19
Tanmayi's Pan Shop,2025-07-27,04:20:00,Drinks,International,Yes,34,22,40.16,143.52
Gauri's Pan Shop,2025-08-05,12:28:35,Soanpapdi,Local,No,12,1,47.32,8.66
William's Pan Shop,2025-07-21,05:24:01,Peanuts,Local,No,20,18,21.33,41.49
Hemani's Pan Shop,2025-07-27,17:47:58,Cigarettes,Domestic,Yes,19,17,2.3,15.04
Yauvani's Pan Shop,2025-07-14,16:50:44,Match Boxes,Local,No,25,17,33.56,60.89
Aarna's Pan Shop,2025-07-14,02:54:28,Jelly,Local,No,65,11,26.82,66.64
Mekhala's Pan Shop,2025-07-18,13:51:48,Soanpapdi,Local,No,58,44,26.56,299.1
Yashawini's Pan Shop,2025-07-13,14:56:14,Soanpapdi,Local,No,89,89,46.4,563.8
Onveer's Pan Shop,2025-08-02,00:56:22,Lighters,Local,Yes,55,43,6.18,87.62
Amruta's Pan Shop,2025-07-22,04:58:23,Chewing Gum,International,Yes,58,7,9.79,25.42
Isaiah's Pan Shop,2025-07-14,20:47:24,Chips,Domestic,Yes,32,6,46.27,83.17
Yasti's Pan Shop,2025-08-03,21:53:36,Soda,International,Yes,81,16,17.62,44.26
Aashi's Pan Shop,2025-07-28,00:24:00,Chocolates,International,Yes,57,23,48.6,397.82
Eesha's Pan Shop,2025-08-04,18:44:16,Chewing Gum,International,Yes,5,4,2.52,2.69
Tejas's Pan Shop,2025-08-08,14:22:03,Sweets,Local,No,50,1,41.29,15.36
Neelima's Pan Shop,2025-08-07,16:33:34,Match Boxes,Local,No,38,3,3.19,1.1
Jagat's Pan Shop,2025-07-24,06:17:52,Drinks,International,Yes,89,72,50.36,993.04
Neel's Pan Shop,2025-07-12,04:57:02,Drinks,International,Yes,51,38,39.22,587.84
Vaishnavi's Pan Shop,2025-07-15,03:48:57,Chewing Gum,International,Yes,84,28,41.33,167.38
Lipika's Pan Shop,2025-08-02,13:30:55,Jelly,Local,No,94,27,38.49,358.19
Isaac's Pan Shop,2025-08-04,05:53:14,Lighters,Local,Yes,60,40,54.48,280.79
Yachana's Pan Shop,2025-08-03,19:20:28,Chips,Domestic,Yes,100,11,15.79,32.67
Banjeet's Pan Shop,2025-08-09,15:57:10,Mysorepak,Local,No,10,1,10.03,2.73
Amruta's Pan Shop,2025-07-20,08:09:20,Cigarettes,Domestic,Yes,70,48,44.53,594.6
Pallavi's Pan Shop,2025-07-24,13:49:36,Biscuits,International,Yes,36,30,32.84,140.14
Damini's Pan Shop,2025-07-17,03:14:06,Drinks,Domestic,Yes,31,22,53.69,155.2
Balhaar's Pan Shop,2025-07-22,22:47:05,Jelly,Local,No,17,9,59.61,97.17
Lekha's Pan Shop,2025-08-08,07:40:02,Biscuits,International,Yes,7,6,11.14,13.04
Leela's Pan Shop,2025-07-21,23:23:26,Cigarettes,Domestic,Yes,63,7,38.45,52.06
Atharv's Pan Shop,2025-07-11,19:40:55,Cigarettes,Domestic,Yes,17,8,35.91,84.53
Ekanta's Pan Shop,2025-07-15,15:44:51,Sweets,Local,No,85,42,49.11,442.63
Ridhi's Pan Shop,2025-07-21,16:22:48,Sweets,Local,No,96,37,46.23,608.66
Harrison's Pan Shop,2025-08-02,10:47:38,Drinks,International,Yes,54,18,25.76,156.55
Maanas's Pan Shop,2025-07-19,18:52:23,Sweets,Local,No,23,22,42.5,278.59
Yashawini's Pan Shop,2025-07-19,07:26:49,Mysorepak,Local,No,24,15,11.24,56.73
Saksham's Pan Shop,2025-07-21,18:56:21,Drinks,International,Yes,39,5,56.01,80.34
Harrison's Pan Shop,2025-07-17,18:15:08,Soanpapdi,Local,No,64,34,38.08,351.33
Robert's Pan Shop,2025-08-01,06:27:33,Jelly,Local,No,79,5,14.38,16.55
Bhavna's Pan Shop,2025-08-05,00:04:15,Chewing Gum,International,Yes,18,4,45.35,33.19
Udant's Pan Shop,2025-07-30,01:23:33,Biscuits,Domestic,Yes,39,21,32.17,253.76
Ekaja's Pan Shop,2025-07-31,00:41:38,Match Boxes,Local,No,69,33,25.03,90.42
Arin's Pan Shop,2025-07-26,04:12:45,Chocolates,Domestic,Yes,50,19,25.8,172.04
Jasmit's Pan Shop,2025-07-19,08:02:11,Sweets,Local,No,30,1,17.48,4.71
Maya's Pan Shop,2025-07-17,11:22:52,Cigarettes,Domestic,Yes,37,13,16.83,41.0
Noah's Pan Shop,2025-07-20,01:05:26,Soanpapdi,Local,No,40,11,34.48,91.5
Zayyan's Pan Shop,2025-07-16,16:46:00,Chips,Domestic,Yes,84,78,34.46,682.83
Daksh's Pan Shop,2025-08-01,03:49:03,Chocolates,Domestic,Yes,29,26,56.47,494.27
Rachit's Pan Shop,2025-07-26,09:51:45,Cigarettes,International,Yes,7,6,15.45,28.61
Nilima's Pan Shop,2025-07-26,05:38:24,Soanpapdi,Local,No,41,1,58.14,15.76
Max's Pan Shop,2025-07-18,11:07:03,Mysorepak,Local,No,45,19,13.99,104.67
Qabil's Pan Shop,2025-08-03,13:38:46,Chips,International,Yes,15,6,34.04,70.94
Advaith's Pan Shop,2025-07-12,09:35:46,Sweets,Local,No,42,18,57.16,106.23
Aradhana's Pan Shop,2025-07-22,19:20:36,Soda,Domestic,Yes,98,43,16.31,123.03
Nilima's Pan Shop,2025-07-18,14:07:01,Lighters,Local,Yes,15,1,34.74,8.7
Dipta's Pan Shop,2025-07-14,00:33:38,Jelly,Local,No,47,5,18.16,10.24
Isaiah's Pan Shop,2025-08-04,15:37:54,Mysorepak,Local,No,33,23,9.46,29.5
Chameli's Pan Shop,2025-07-12,11:10:41,Soda,Domestic,Yes,100,85,21.51,389.64
Bakhshi's Pan Shop,2025-07-17,11:56:36,Jelly,Local,No,35,18,50.66,209.63
Hemani's Pan Shop,2025-07-31,22:11:39,Chocolates,Domestic,Yes,13,2,46.71,17.33
Daksha's Pan Shop,2025-07-15,10:41:34,Cigarettes,International,Yes,26,19,24.96,79.15
Tamanna's Pan Shop,2025-07-19,08:09:29,Lighters,Local,Yes,28,7,7.03,15.83
Hemani's Pan Shop,2025-07-28,19:33:12,Soanpapdi,Local,No,97,38,26.95,283.0
Chameli's Pan Shop,2025-08-07,18:14:11,Peanuts,Local,No,43,27,15.46,81.66
Chameli's Pan Shop,2025-08-04,13:09:50,Lighters,Local,Yes,70,62,17.8,355.52
Saksham's Pan Shop,2025-07-12,22:45:53,Chewing Gum,International,Yes,48,15,41.21,122.71
Kiaan's Pan Shop,2025-07-15,22:10:27,Chewing Gum,Domestic,Yes,20,15,18.27,67.41
Inaya's Pan Shop,2025-07-11,20:57:53,Drinks,Domestic,Yes,87,52,55.42,577.58
Ekavir's Pan Shop,2025-07-29,07:09:50,Peanuts,Local,No,90,68,42.96,695.53
Aarush's Pan Shop,2025-07-24,08:32:09,Soda,International,Yes,13,12,42.93,97.49
Upma's Pan Shop,2025-08-04,21:44:36,Drinks,International,Yes,42,5,53.75,51.36
Adya's Pan Shop,2025-07-31,03:42:09,Match Boxes,Local,No,17,12,41.27,85.37
Kamya's Pan Shop,2025-08-02,11:29:07,Sweets,Local,No,11,11,59.89,114.79
Isaiah's Pan Shop,2025-07-18,05:05:42,Chips,Domestic,Yes,15,1,9.64,1.51
Ekalinga's Pan Shop,2025-07-17,17:38:46,Soda,Domestic,Yes,85,74,53.71,1071.28
Triveni's Pan Shop,2025-07-26,09:39:43,Mysorepak,Local,No,53,31,3.54,36.83
Ikshita's Pan Shop,2025-07-18,15:37:17,Lighters,Local,Yes,5,2,41.86,23.1
Jasmit's Pan Shop,2025-07-17,16:53:50,Soanpapdi,Local,No,23,6,36.05,61.12
Neha's Pan Shop,2025-07-12,01:32:58,Match Boxes,Local,No,16,7,12.49,18.19
Triya's Pan Shop,2025-07-25,11:57:23,Chewing Gum,Domestic,Yes,65,36,5.68,57.71
Owen's Pan Shop,2025-07-19,07:55:18,Soanpapdi,Local,No,70,44,19.14,216.64
Edhitha's Pan Shop,2025-07-31,00:46:35,Drinks,Domestic,Yes,36,29,57.93,483.13
Amruta's Pan Shop,2025-07-31,21:44:51,Cigarettes,Domestic,Yes,86,41,13.11,156.88
Neelima's Pan Shop,2025-07-11,17:16:35,Jelly,Local,No,92,58,52.3,767.47
Faras's Pan Shop,2025-08-07,08:15:01,Lighters,Local,Yes,10,8,33.5,67.3
Oliver's Pan Shop,2025-08-05,22:53:28,Match Boxes,Local,No,98,89,8.58,253.38
Ridhi's Pan Shop,2025-07-17,21:45:02,Sweets,Local,No,54,22,58.92,221.99
Isaac's Pan Shop,2025-08-02,19:15:31,Peanuts,Local,No,40,8,28.2,31.2
Indira's Pan Shop,2025-07-27,03:47:34,Soanpapdi,Local,No,94,84,32.56,309.65
Abdul's Pan Shop,2025-07-14,19:14:00,Chocolates,Domestic,Yes,47,31,15.36,112.37
Xavier's Pan Shop,2025-07-16,08:44:15,Sweets,Local,No,87,28,35.28,374.42
Sanya's Pan Shop,2025-08-03,02:03:49,Match Boxes,Local,No,21,20,9.86,38.71
Eesha's Pan Shop,2025-07-11,01:31:10,Cigarettes,International,Yes,12,5,44.45,71.68
Gaurav's Pan Shop,2025-08-07,23:02:55,Biscuits,International,Yes,44,37,45.41,194.73
Tanmayi's Pan Shop,2025-07-12,13:06:37,Chips,International,Yes,9,3,16.55,16.63
Lakshit's Pan Shop,2025-07-15,15:34:32,Lighters,Local,Yes,41,10,27.24,76.32
Tamanna's Pan Shop,2025-07-19,02:12:29,Match Boxes,Local,No,38,26,31.81,193.24
Ridhi's Pan Shop,2025-08-07,11:13:10,Soanpapdi,Local,No,34,4,40.8,19.14
Sneha's Pan Shop,2025-07-18,03:32:22,Sweets,Local,No,16,14,58.98,107.93
Isaiah's Pan Shop,2025-07-28,00:52:47,Chewing Gum,International,Yes,67,65,22.9,328.7
Sarthak's Pan Shop,2025-08-09,08:46:34,Soda,Domestic,Yes,96,80,58.23,508.08
Jagat's Pan Shop,2025-07-25,01:25:20,Mysorepak,Local,No,84,62,44.51,1037.58
Banjeet's Pan Shop,2025-08-06,10:58:55,Peanuts,Local,No,91,74,52.32,1234.69
Krish's Pan Shop,2025-07-29,01:07:30,Soda,Domestic,Yes,81,56,32.22,181.42
Anirudh's Pan Shop,2025-07-22,08:35:50,Jelly,Local,No,9,9,45.58,111.69
Daksha's Pan Shop,2025-08-06,08:10:02,Mysorepak,Local,No,56,37,39.44,373.6
Krish's Pan Shop,2025-07-12,09:41:20,Chocolates,International,Yes,96,58,33.04,556.25
Onkar's Pan Shop,2025-07-20,09:50:36,Match Boxes,Local,No,28,26,33.84,238.18
Yagnesh's Pan Shop,2025-08-04,19:40:24,Chocolates,Domestic,Yes,41,30,42.0,206.14
Ganga's Pan Shop,2025-07-27,21:34:17,Match Boxes,Local,No,8,8,3.79,10.91
Samesh's Pan Shop,2025-07-18,19:17:46,Cigarettes,Domestic,Yes,40,31,2.56,27.73
Damini's Pan Shop,2025-08-05,00:48:05,Match Boxes,Local,No,11,6,21.1,33.95
Harish's Pan Shop,2025-07-27,21:50:45,Chips,International,Yes,39,26,55.99,573.67
Matthew's Pan Shop,2025-08-05,14:57:43,Drinks,Domestic,Yes,26,20,59.22,343.24
Anirudh's Pan Shop,2025-07-14,14:04:26,Soda,Domestic,Yes,62,50,18.28,350.04
Rachana's Pan Shop,2025-07-13,07:06:39,Chocolates,International,Yes,89,77,35.22,310.22
Upkaar's Pan Shop,2025-07-20,06:22:55,Cigarettes,International,Yes,47,22,34.08,106.39
Vyanjana's Pan Shop,2025-08-01,03:26:02,Soda,International,Yes,31,26,25.36,190.43
Vedhika's Pan Shop,2025-07-26,23:09:32,Lighters,Local,Yes,30,2,6.94,1.88
Joshua's Pan Shop,2025-07-24,02:37:20,Peanuts,Local,No,95,39,13.44,160.59
Manya's Pan Shop,2025-08-06,05:43:15,Drinks,International,Yes,12,2,44.76,29.01
Anirudh's Pan Shop,2025-07-26,23:46:07,Lighters,Local,Yes,5,1,10.84,3.63
Pahal's Pan Shop,2025-08-02,05:30:01,Biscuits,International,Yes,37,2,52.97,10.85
Daksh's Pan Shop,2025-08-06,18:45:36,Peanuts,Local,No,62,59,23.05,527.29
Faras's Pan Shop,2025-07-29,16:37:15,Chips,Domestic,Yes,57,52,38.56,556.19
Dalbir's Pan Shop,2025-08-02,22:49:12,Biscuits,Domestic,Yes,40,11,21.11,26.87
Aashi's Pan Shop,2025-07-25,00:45:55,Chewing Gum,International,Yes,47,24,30.44,234.92
Raagini's Pan Shop,2025-07-30,13:44:27,Match Boxes,Local,No,26,19,50.58,114.82
Faras's Pan Shop,2025-07-21,08:02:24,Drinks,Domestic,Yes,81,49,4.06,75.74
Ekavir's Pan Shop,2025-07-12,10:27:19,Chewing Gum,Domestic,Yes,90,4,9.86,8.55
Damini's Pan Shop,2025-07-12,20:15:37,Chewing Gum,Domestic,Yes,86,30,29.09,246.41
Raghav's Pan Shop,2025-07-15,07:22:15,Jelly,Local,No,16,10,58.29,74.6
Charita's Pan Shop,2025-08-04,20:52:52,Biscuits,Domestic,Yes,96,5,12.87,24.25
Rachit's Pan Shop,2025-07-30,13:42:32,Sweets,Local,No,55,27,17.19,132.28
Ganga's Pan Shop,2025-08-08,22:57:32,Chewing Gum,Domestic,Yes,10,7,13.11,15.51
Ojasvi's Pan Shop,2025-07-30,18:22:29,Lighters,Local,Yes,93,93,50.66,1847.91
Harish's Pan Shop,2025-08-05,04:42:23,Match Boxes,Local,No,60,17,44.73,126.39
Pahal's Pan Shop,2025-07-17,11:38:37,Sweets,Local,No,14,6,44.37,40.27
Advika's Pan Shop,2025-08-09,01:11:49,Sweets,Local,No,32,2,19.78,13.36
Siddharth's Pan Shop,2025-07-18,10:12:00,Peanuts,Local,No,67,30,48.74,197.89
Ekavir's Pan Shop,2025-08-02,02:31:30,Drinks,International,Yes,77,71,21.1,273.56
Hemal's Pan Shop,2025-08-09,08:33:03,Soanpapdi,Local,No,41,31,6.31,21.95
Ati's Pan Shop,2025-07-14,07:30:02,Biscuits,International,Yes,86,46,50.83,272.0
Ekbal's Pan Shop,2025-08-04,12:25:06,Chips,Domestic,Yes,23,11,49.76,135.25
Rushil's Pan Shop,2025-07-18,22:49:59,Sweets,Local,No,72,24,53.99,273.53
Jeevika's Pan Shop,2025-07-27,11:19:02,Match Boxes,Local,No,39,33,4.73,61.57
Ekavir's Pan Shop,2025-07-21,15:14:15,Mysorepak,Local,No,42,17,11.6,60.74
Rushil's Pan Shop,2025-07-22,02:17:38,Biscuits,International,Yes,93,69,35.68,889.33
Wakeeta's Pan Shop,2025-08-04,00:00:03,Lighters,Local,Yes,23,16,14.83,78.79
Tamanna's Pan Shop,2025-07-13,10:59:35,Biscuits,International,Yes,45,29,50.7,276.01
Indira's Pan Shop,2025-07-25,23:08:19,Drinks,Domestic,Yes,30,30,46.71,158.65
Chaaya's Pan Shop,2025-08-02,15:31:55,Drinks,International,Yes,19,3,4.24,2.79
Ranveer's Pan Shop,2025-07-20,10:48:26,Drinks,International,Yes,41,34,10.84,59.8
Harrison's Pan Shop,2025-07-26,20:46:24,Sweets,Local,No,10,5,19.3,17.33
Ridhi's Pan Shop,2025-07-31,03:42:10,Mysorepak,Local,No,79,51,41.78,850.84
Ati's Pan Shop,2025-07-14,10:29:06,Peanuts,Local,No,88,21,35.84,254.0
Finn's Pan Shop,2025-07-13,04:08:40,Chewing Gum,Domestic,Yes,54,34,14.32,140.05
Ganga's Pan Shop,2025-07-31,07:07:43,Peanuts,Local,No,51,1,12.78,2.21
Qabil's Pan Shop,2025-07-23,17:13:13,Soda,Domestic,Yes,75,31,38.43,406.58
Kiaan's Pan Shop,2025-07-26,21:41:38,Mysorepak,Local,No,37,7,57.46,82.75
Faraj's Pan Shop,2025-07-21,12:05:06,Match Boxes,Local,No,7,6,22.02,24.81
Yauvani's Pan Shop,2025-07-29,03:19:59,Jelly,Local,No,95,47,28.75,220.69
Manya's Pan Shop,2025-07-16,19:02:35,Chocolates,International,Yes,82,56,29.71,443.49
Laksh's Pan Shop,2025-07-13,19:26:06,Biscuits,Domestic,Yes,7,1,34.08,9.44
Praneel's Pan Shop,2025-08-05,08:13:10,Chips,Domestic,Yes,23,14,52.98,101.95
Ayushman's Pan Shop,2025-08-02,17:05:25,Peanuts,Local,No,78,13,28.54,82.34
Vaishnavi's Pan Shop,2025-07-24,06:05:38,Sweets,Local,No,89,82,55.77,1018.43
Jagat's Pan Shop,2025-08-01,07:44:08,Jelly,Local,No,68,3,42.99,45.59
Nandini's Pan Shop,2025-07-19,14:52:39,Soda,International,Yes,74,16,26.67,152.73
Damini's Pan Shop,2025-07-29,20:31:14,Peanuts,Local,No,100,13,52.24,110.89
Sarthak's Pan Shop,2025-07-26,14:01:18,Drinks,Domestic,Yes,14,1,37.36,9.71
Naveen's Pan Shop,2025-08-06,05:50:44,Sweets,Local,No,23,15,23.11,87.12
Victor's Pan Shop,2025-07-28,17:35:46,Jelly,Local,No,93,78,6.08,65.12
Yash's Pan Shop,2025-07-21,09:32:21,Chips,International,Yes,9,3,6.92,5.57
Charita's Pan Shop,2025-07-21,00:49:11,Drinks,International,Yes,35,2,49.72,24.75
Nathaniel's Pan Shop,2025-08-09,19:36:51,Peanuts,Local,No,87,59,53.39,1116.37
Nathaniel's Pan Shop,2025-08-05,22:09:51,Biscuits,Domestic,Yes,27,11,22.12,65.6
Samarth's Pan Shop,2025-07-30,09:31:36,Chips,International,Yes,63,48,48.74,310.24
Ganga's Pan Shop,2025-08-04,00:07:05,Chewing Gum,International,Yes,63,10,29.73,33.16
Bimala's Pan Shop,2025-07-18,05:52:35,Biscuits,Domestic,Yes,29,6,19.75,14.48
Nathaniel's Pan Shop,2025-07-14,14:08:57,Mysorepak,Local,No,73,23,9.01,32.25
Chanchal's Pan Shop,2025-07-25,03:07:37,Lighters,Local,Yes,18,15,11.07,46.61
Harsh's Pan Shop,2025-07-23,05:53:14,Mysorepak,Local,No,86,8,33.42,31.29
Nathaniel's Pan Shop,2025-08-03,21:35:48,Chocolates,International,Yes,15,11,9.79,23.98
Oni's Pan Shop,2025-07-25,10:25:51,Chips,Domestic,Yes,21,10,36.66,110.45
Tamanna's Pan Shop,2025-07-19,15:25:53,Peanuts,Local,No,43,7,41.97,37.04
Vasudha's Pan Shop,2025-07-22,06:35:34,Soanpapdi,Local,No,85,20,25.14,155.15
Warinder's Pan Shop,2025-07-29,22:35:58,Biscuits,International,Yes,72,48,44.28,608.73
Manthan's Pan Shop,2025-07-11,02:39:09,Biscuits,International,Yes,79,72,34.3,864.02
Ranveer's Pan Shop,2025-08-03,15:53:08,Mysorepak,Local,No,31,24,50.64,247.63
Raghav's Pan Shop,2025-07-13,08:29:50,Biscuits,International,Yes,88,57,30.95,378.21
Raagini's Pan Shop,2025-07-21,14:57:48,Match Boxes,Local,No,62,21,5.38,44.08
Inaya's Pan Shop,2025-07-31,11:08:01,Peanuts,Local,No,27,5,25.96,27.96
Neel's Pan Shop,2025-07-22,02:59:22,Chocolates,Domestic,Yes,98,67,14.03,293.58
Meghana's Pan Shop,2025-07-30,20:12:48,Match Boxes,Local,No,59,55,41.73,749.91
Kritika's Pan Shop,2025-08-03,00:52:42,Sweets,Local,No,55,19,50.25,349.83
Tamanna's Pan Shop,2025-07-13,04:01:22,Match Boxes,Local,No,46,39,37.31,232.18
Wishi's Pan Shop,2025-07-13,11:27:10,Mysorepak,Local,No,65,60,26.78,391.66
Atharv's Pan Shop,2025-07-16,17:48:30,Peanuts,Local,No,5,2,46.76,14.16
Laksh's Pan Shop,2025-08-09,12:37:24,Cigarettes,International,Yes,54,37,29.59,303.82
Leena's Pan Shop,2025-07-19,13:04:53,Chocolates,Domestic,Yes,56,39,39.92,203.01
Harrison's Pan Shop,2025-07-19,10:05:55,Biscuits,Domestic,Yes,83,45,17.28,107.05
Damyanti's Pan Shop,2025-07-14,04:59:52,Biscuits,International,Yes,32,12,18.53,87.12
Anirudh's Pan Shop,2025-07-18,19:35:08,Jelly,Local,No,16,4,3.03,4.84
Jackson's Pan Shop,2025-07-23,07:19:16,Match Boxes,Local,No,51,27,10.52,66.33
Veda's Pan Shop,2025-07-24,17:03:07,Biscuits,Domestic,Yes,30,30,18.23,59.42
Yashica's Pan Shop,2025-07-13,18:39:53,Peanuts,Local,No,5,1,54.58,15.22
Kritika's Pan Shop,2025-07-30,22:43:20,Cigarettes,International,Yes,100,57,53.6,1146.02
Samarth's Pan Shop,2025-08-06,16:37:10,Cigarettes,International,Yes,55,48,37.62,656.52
Oliver's Pan Shop,2025-08-09,17:39:57,Jelly,Local,No,55,43,31.23,209.69
Manthan's Pan Shop,2025-07-29,00:36:30,Mysorepak,Local,No,27,13,58.45,182.55
Varsha's Pan Shop,2025-08-04,09:30:27,Peanuts,Local,No,23,7,53.98,67.68
Gaurangi's Pan Shop,2025-07-13,19:09:12,Match Boxes,Local,No,57,47,35.32,225.47
Faqid's Pan Shop,2025-07-15,02:17:21,Biscuits,International,Yes,94,47,34.3,364.06
Oni's Pan Shop,2025-08-02,07:29:06,Biscuits,Domestic,Yes,33,8,59.67,97.72
Bhavna's Pan Shop,2025-07-14,05:39:25,Mysorepak,Local,No,60,53,31.24,515.2
Qabil's Pan Shop,2025-07-20,13:31:09,Peanuts,Local,No,13,4,26.22,23.99
Ikbal's Pan Shop,2025-07-29,16:11:27,Chocolates,Domestic,Yes,15,14,28.18,147.61
Qabil's Pan Shop,2025-07-19,11:43:55,Biscuits,International,Yes,80,66,34.83,509.28
Raghav's Pan Shop,2025-08-03,20:41:07,Match Boxes,Local,No,76,12,21.86,87.15
Kiaan's Pan Shop,2025-07-21,10:20:16,Jelly,Local,No,38,6,17.97,35.89
Zarna's Pan Shop,2025-08-04,18:19:51,Soanpapdi,Local,No,70,46,36.7,206.9
Nathaniel's Pan Shop,2025-08-04,19:21:42,Cigarettes,Domestic,Yes,13,5,7.29,11.76
Guneet's Pan Shop,2025-07-31,02:36:09,Chewing Gum,International,Yes,29,6,56.89,93.5
Sarthak's Pan Shop,2025-07-19,12:24:14,Soda,International,Yes,68,25,24.67,151.61
Nathan's Pan Shop,2025-07-14,08:32:12,Peanuts,Local,No,73,59,6.54,153.76
Quincy's Pan Shop,2025-08-08,17:50:36,Chips,Domestic,Yes,30,24,3.49,14.87
Qabil's Pan Shop,2025-07-26,19:07:45,Jelly,Local,No,75,2,8.25,4.94
Eesha's Pan Shop,2025-08-09,09:09:25,Drinks,Domestic,Yes,12,1,23.15,8.32
Vyanjana's Pan Shop,2025-07-31,03:35:31,Match Boxes,Local,No,22,17,47.9,202.7
Zehaan's Pan Shop,2025-07-23,06:46:01,Jelly,Local,No,69,23,58.85,303.9
Kashish's Pan Shop,2025-07-27,09:04:01,Soda,International,Yes,13,13,17.93,42.18
Harini's Pan Shop,2025-07-18,20:11:15,Peanuts,Local,No,7,2,10.58,2.44
Urvashi's Pan Shop,2025-07-27,00:41:41,Chips,International,Yes,46,42,46.59,232.33
